,charge,filename,run,stub
9217,12840540,clas_037672.A05,037672,05
9218,10943546,clas_038635.A08,038635,08
9219,10958958,clas_038704.A13,038704,13
9220,10825604,clas_038486.A12,038486,12
9221,10969222,clas_038715.A16,038715,16
9222,12107242,clas_038186.A18,038186,18
9223,11737908,clas_038382.A07,038382,07
9224,11230796,clas_038580.A02,038580,02
9225,10961348,clas_038627.A18,038627,18
9226,10327760,clas_038640.A18,038640,18
9227,14398972,clas_037664.A11,037664,11
9228,12210018,clas_038197.A03,038197,03
9229,12365984,clas_038400.A17,038400,17
9230,10767398,clas_038539.A28,038539,28
9231,14213400,clas_037665.A13,037665,13
9232,8468712,clas_038665.A07,038665,07
9233,11108440,clas_038553.A02,038553,02
9234,13500794,clas_038302.A03,038302,03
9235,11486854,clas_038553.A05,038553,05
9236,12676566,clas_037807.A01,037807,01
9237,13303324,clas_037713.A17,037713,17
9238,10865156,clas_038172.A03,038172,03
9239,11909664,clas_038199.A19,038199,19
9240,12058734,clas_038340.A06,038340,06
9241,8558720,clas_038666.A18,038666,18
9242,12058678,clas_038139.A15,038139,15
9243,12880978,clas_038344.A13,038344,13
9244,10512612,clas_038519.A08,038519,08
9245,10218898,clas_038596.A09,038596,09
9246,13318588,clas_037691.A07,037691,07
9247,10315966,clas_038558.A00,038558,00
9248,13229230,clas_037721.A03,037721,03
9249,13332280,clas_037775.A11,037775,11
9250,10514340,clas_038540.A11,038540,11
9251,12990140,clas_037850.A00,037850,00
9252,13721658,clas_038337.A18,038337,18
9253,12476454,clas_038342.A01,038342,01
9254,13103194,clas_037723.A07,037723,07
9255,12308996,clas_038220.A09,038220,09
9256,6704604,clas_038268.A16,038268,16
9257,11415980,clas_038617.A14,038617,14
9258,11990032,clas_038222.A07,038222,07
9259,12110910,clas_038094.A11,038094,11
9260,11461356,clas_038560.A05,038560,05
9261,11856762,clas_038438.A04,038438,04
9262,12514602,clas_038419.A11,038419,11
9263,10787806,clas_038537.A08,038537,08
9264,8571690,clas_038665.A19,038665,19
9265,13231770,clas_037710.A14,037710,14
9266,12249020,clas_038074.A22,038074,22
9267,10960926,clas_038465.A02,038465,02
9268,10455022,clas_038529.A05,038529,05
9269,12220140,clas_038218.A04,038218,04
9270,10968160,clas_038637.A16,038637,16
9271,12348594,clas_038133.A07,038133,07
9272,10797318,clas_038475.A00,038475,00
9273,12691572,clas_038672.A25,038672,25
9274,9116482,clas_037713.A19,037713,19
9275,11472270,clas_038612.A21,038612,21
9276,9721508,clas_038635.A23,038635,23
9277,12697242,clas_038354.A07,038354,07
9278,13303234,clas_037822.A16,037822,16
9279,10930626,clas_038549.A00,038549,00
9280,12260700,clas_038189.A20,038189,20
9281,13395724,clas_037685.A04,037685,04
9282,12621206,clas_038285.A02,038285,02
9283,11009430,clas_038473.A18,038473,18
9284,11258732,clas_038510.A27,038510,27
9285,13730764,clas_038316.A06,038316,06
9286,16101192,clas_038303.A14,038303,14
9287,12125492,clas_038089.A17,038089,17
9288,10832580,clas_038637.A00,038637,00
9289,12115920,clas_038602.A27,038602,27
9290,10549908,clas_038541.A09,038541,09
9291,12062484,clas_038182.A04,038182,04
9292,10784156,clas_038681.A08,038681,08
9293,10607390,clas_038548.A03,038548,03
9294,11393338,clas_038466.A18,038466,18
9295,13484784,clas_037773.A00,037773,00
9296,10714102,clas_038649.A16,038649,16
9297,12736272,clas_037707.A08,037707,08
9298,12101938,clas_038091.A20,038091,20
9299,10919138,clas_038459.A17,038459,17
9300,13315868,clas_037706.A07,037706,07
9301,10726664,clas_038585.A17,038585,17
9302,12000364,clas_038341.A11,038341,11
9303,6761732,clas_037712.A19,037712,19
9304,13431610,clas_037685.A10,037685,10
9305,10843136,clas_038538.A01,038538,01
9306,13854302,clas_037712.A11,037712,11
9307,12041382,clas_038132.A05,038132,05
9308,11056772,clas_038633.A02,038633,02
9309,12645604,clas_038215.A20,038215,20
9310,10990708,clas_038474.A01,038474,01
9311,11029202,clas_038723.A27,038723,27
9312,11124480,clas_038750.A13,038750,13
9313,11007416,clas_038696.A20,038696,20
9314,13336726,clas_037805.A12,037805,12
9315,12838812,clas_037810.A11,037810,11
9316,11704566,clas_038672.A12,038672,12
9317,12048812,clas_038388.A19,038388,19
9318,13144836,clas_038674.A03,038674,03
9319,10245864,clas_038528.A33,038528,33
9320,12343868,clas_038429.A14,038429,14
9321,12255234,clas_038603.A13,038603,13
9322,10927106,clas_038633.A04,038633,04
9323,12294568,clas_038432.A19,038432,19
9324,11599012,clas_038574.A12,038574,12
9325,11017604,clas_038687.A02,038687,02
9326,11449530,clas_038642.A07,038642,07
9327,12929564,clas_037849.A15,037849,15
9328,13571806,clas_037714.A10,037714,10
9329,12320868,clas_038387.A19,038387,19
9330,12421512,clas_038283.A05,038283,05
9331,10755082,clas_038523.A24,038523,24
9332,10502434,clas_038541.A08,038541,08
9333,14945836,clas_037745.A17,037745,17
9334,12525498,clas_038395.A07,038395,07
9335,11222584,clas_038672.A08,038672,08
9336,10218844,clas_038542.A10,038542,10
9337,11461560,clas_038531.A01,038531,01
9338,19345500,clas_038734.A03,038734,03
9339,13365098,clas_037712.A03,037712,03
9340,8397474,clas_037701.A19,037701,19
9341,10986876,clas_038450.A13,038450,13
9342,11685314,clas_038393.A13,038393,13
9343,11440118,clas_038585.A00,038585,00
9344,11398108,clas_038210.A13,038210,13
9345,13628996,clas_037670.A00,037670,00
9346,13219260,clas_037693.A18,037693,18
9347,13314118,clas_037714.A04,037714,04
9348,11993958,clas_038213.A08,038213,08
9349,11472044,clas_038175.A00,038175,00
9350,10928740,clas_038453.A04,038453,04
9351,13649570,clas_037747.A01,037747,01
9352,12674270,clas_038278.A00,038278,00
9353,12527748,clas_038092.A02,038092,02
9354,11358698,clas_038176.A15,038176,15
9355,12333694,clas_037813.A17,037813,17
9356,11218270,clas_038216.A08,038216,08
9357,6419996,clas_037762.A09,037762,09
9358,10961628,clas_038562.A02,038562,02
9359,10432456,clas_038655.A19,038655,19
9360,13392236,clas_037684.A01,037684,01
9361,13258882,clas_037783.A04,037783,04
9362,12774060,clas_037769.A06,037769,06
9363,12641340,clas_038317.A08,038317,08
9364,11417950,clas_038207.A16,038207,16
9365,13961306,clas_037675.A06,037675,06
9366,14449310,clas_038314.A06,038314,06
9367,10882908,clas_038549.A09,038549,09
9368,12651990,clas_038313.A03,038313,03
9369,12559682,clas_038117.A10,038117,10
9370,11327488,clas_038638.A12,038638,12
9371,12082198,clas_038215.A18,038215,18
9372,12861014,clas_038051.A10,038051,10
9373,13810856,clas_037658.A02,037658,02
9374,12804528,clas_038274.A04,038274,04
9375,4201728,clas_038425.A21,038425,21
9376,11623800,clas_038468.A19,038468,19
9377,12570798,clas_038313.A04,038313,04
9378,11490134,clas_038094.A01,038094,01
9379,10964536,clas_038511.A03,038511,03
9380,12643644,clas_038318.A01,038318,01
9381,13681648,clas_037662.A04,037662,04
9382,10836350,clas_038549.A27,038549,27
9383,12130784,clas_038085.A02,038085,02
9384,12597520,clas_038312.A16,038312,16
9385,12964302,clas_037850.A02,037850,02
9386,12074996,clas_038204.A04,038204,04
9387,11796320,clas_038383.A14,038383,14
9388,13605498,clas_037688.A07,037688,07
9389,10985262,clas_038516.A01,038516,01
9390,13599646,clas_037716.A02,037716,02
9391,10857654,clas_038537.A24,038537,24
9392,13004822,clas_038673.A21,038673,21
9393,13423558,clas_037809.A13,037809,13
9394,10944970,clas_038519.A10,038519,10
9395,13334454,clas_037706.A03,037706,03
9396,12883446,clas_038048.A18,038048,18
9397,12635366,clas_038341.A15,038341,15
9398,13388654,clas_037694.A09,037694,09
9399,13490922,clas_037722.A10,037722,10
9400,11029434,clas_038649.A22,038649,22
9401,11689900,clas_037742.A00,037742,00
9402,12636854,clas_038272.A08,038272,08
9403,8433414,clas_038665.A11,038665,11
9404,12569472,clas_038190.A10,038190,10
9405,13764452,clas_037685.A18,037685,18
9406,10768152,clas_038484.A09,038484,09
9407,10722754,clas_038681.A06,038681,06
9408,12650064,clas_038353.A09,038353,09
9409,10940802,clas_038453.A19,038453,19
9410,11022284,clas_038624.A04,038624,04
9411,10813376,clas_038558.A08,038558,08
9412,3344610,clas_038683.A07,038683,07
9413,10431174,clas_038749.A12,038749,12
9414,12768030,clas_038074.A16,038074,16
9415,10969812,clas_038709.A10,038709,10
9416,67826138,clas_038045.A00,038045,00
9417,12037910,clas_038365.A09,038365,09
9418,12469792,clas_038347.A03,038347,03
9419,11957714,clas_038225.A04,038225,04
9420,11745276,clas_038140.A10,038140,10
9421,988456,clas_038578.A27,038578,27
9422,8535058,clas_038668.A01,038668,01
9423,10900088,clas_038500.A02,038500,02
9424,12710212,clas_038331.A00,038331,00
9425,10998940,clas_038619.A07,038619,07
9426,13193306,clas_038316.A02,038316,02
9427,12625462,clas_038674.A16,038674,16
9428,11047620,clas_038686.A21,038686,21
9429,10455876,clas_038525.A16,038525,16
9430,12143384,clas_038091.A04,038091,04
9431,12467672,clas_038328.A03,038328,03
9432,6479688,clas_037843.A05,037843,05
9433,10753936,clas_038584.A00,038584,00
9434,19341072,clas_038734.A05,038734,05
9435,12084358,clas_038051.A06,038051,06
9436,12403590,clas_038392.A04,038392,04
9437,4748358,clas_038683.A03,038683,03
9438,12110070,clas_038203.A00,038203,00
9439,11016896,clas_038622.A19,038622,19
9440,11902518,clas_038412.A02,038412,02
9441,12679210,clas_037810.A14,037810,14
9442,10963076,clas_038641.A12,038641,12
9443,14228768,clas_037801.A00,037801,00
9444,12561456,clas_038320.A12,038320,12
9445,11466300,clas_038646.A14,038646,14
9446,10880028,clas_038620.A06,038620,06
9447,11978318,clas_038174.A05,038174,05
9448,12808654,clas_038219.A05,038219,05
9449,10969552,clas_038701.A17,038701,17
9450,11191406,clas_038463.A20,038463,20
9451,13533352,clas_037775.A00,037775,00
9452,11433858,clas_038172.A10,038172,10
9453,13391018,clas_037675.A12,037675,12
9454,12503648,clas_038359.A01,038359,01
9455,11780626,clas_038447.A02,038447,02
9456,19141186,clas_038730.A08,038730,08
9457,10425916,clas_038520.A05,038520,05
9458,15472690,clas_037679.A02,037679,02
9459,12507250,clas_038423.A01,038423,01
9460,10983752,clas_038693.A12,038693,12
9461,8469070,clas_038664.A09,038664,09
9462,12130652,clas_038185.A07,038185,07
9463,13594566,clas_038304.A07,038304,07
9464,11673336,clas_038696.A05,038696,05
9465,12324392,clas_038394.A08,038394,08
9466,11729284,clas_038144.A00,038144,00
9467,12282994,clas_038122.A14,038122,14
9468,11487792,clas_038378.A12,038378,12
9469,12143818,clas_038120.A00,038120,00
9470,10717670,clas_038552.A29,038552,29
9471,12084400,clas_038140.A12,038140,12
9472,12640002,clas_037811.A15,037811,15
9473,10109872,clas_038555.A01,038555,01
9474,1934060,clas_037776.A18,037776,18
9475,12087876,clas_038449.A10,038449,10
9476,11190576,clas_038520.A03,038520,03
9477,12943812,clas_038673.A00,038673,00
9478,10974790,clas_038512.A24,038512,24
9479,13445206,clas_038189.A17,038189,17
9480,12670284,clas_038283.A14,038283,14
9481,12647526,clas_038315.A20,038315,20
9482,12697240,clas_038346.A13,038346,13
9483,11010660,clas_038469.A16,038469,16
9484,11265960,clas_038545.A12,038545,12
9485,10427016,clas_038528.A30,038528,30
9486,12668546,clas_038077.A03,038077,03
9487,13404626,clas_037850.A18,037850,18
9488,12766360,clas_038074.A20,038074,20
9489,8904864,clas_038664.A23,038664,23
9490,11104306,clas_038704.A16,038704,16
9491,11926708,clas_038379.A10,038379,10
9492,10483452,clas_038530.A25,038530,25
9493,11486286,clas_038174.A16,038174,16
9494,10879448,clas_038456.A13,038456,13
9495,11806666,clas_038603.A20,038603,20
9496,0,clas_038537.A33,038537,33
9497,10724400,clas_038585.A15,038585,15
9498,10850256,clas_038525.A06,038525,06
9499,10425982,clas_038614.A10,038614,10
9500,11886718,clas_038392.A01,038392,01
9501,13279810,clas_037750.A11,037750,11
9502,13063186,clas_037833.A04,037833,04
9503,12631084,clas_038360.A01,038360,01
9504,10286262,clas_038551.A05,038551,05
9505,12768494,clas_037805.A04,037805,04
9506,12009486,clas_038606.A26,038606,26
9507,10985934,clas_038641.A13,038641,13
9508,11836170,clas_038393.A09,038393,09
9509,11281170,clas_038508.A00,038508,00
9510,11396058,clas_038575.A04,038575,04
9511,10283768,clas_038653.A00,038653,00
9512,13356186,clas_037801.A01,037801,01
9513,11169866,clas_038713.A16,038713,16
9514,9677288,clas_038658.A19,038658,19
9515,11700318,clas_038135.A09,038135,09
9516,12659674,clas_038340.A08,038340,08
9517,1036846,clas_038284.A22,038284,22
9518,12598624,clas_038346.A01,038346,01
9519,11633658,clas_038627.A10,038627,10
9520,13258482,clas_037710.A13,037710,13
9521,13393344,clas_037685.A12,037685,12
9522,12769628,clas_038306.A11,038306,11
9523,10975076,clas_038626.A03,038626,03
9524,11531912,clas_038478.A05,038478,05
9525,10972516,clas_038712.A08,038712,08
9526,13462482,clas_038338.A21,038338,21
9527,12131006,clas_038082.A04,038082,04
9528,3430022,clas_037683.A19,037683,19
9529,13313368,clas_038309.A03,038309,03
9530,12409034,clas_038078.A14,038078,14
9531,10431236,clas_038538.A28,038538,28
9532,11629022,clas_038510.A25,038510,25
9533,10761756,clas_038477.A00,038477,00
9534,11431262,clas_038220.A07,038220,07
9535,12061330,clas_038052.A09,038052,09
9536,10901450,clas_038473.A10,038473,10
9537,12134070,clas_038077.A20,038077,20
9538,11738072,clas_038699.A09,038699,09
9539,13163396,clas_037808.A07,037808,07
9540,2262974,clas_037709.A19,037709,19
9541,14032694,clas_037670.A03,037670,03
9542,12740504,clas_038399.A06,038399,06
9543,10743848,clas_038583.A23,038583,23
9544,11497358,clas_038516.A03,038516,03
9545,12907000,clas_038220.A15,038220,15
9546,10398618,clas_038540.A32,038540,32
9547,11641212,clas_038613.A14,038613,14
9548,11794950,clas_038141.A20,038141,20
9549,10938548,clas_038685.A05,038685,05
9550,12706140,clas_038674.A23,038674,23
9551,5637098,clas_038273.A17,038273,17
9552,11641168,clas_038400.A18,038400,18
9553,12574292,clas_038677.A12,038677,12
9554,12094042,clas_038144.A15,038144,15
9555,8553964,clas_038663.A24,038663,24
9556,12761960,clas_037808.A12,037808,12
9557,13343698,clas_037705.A16,037705,16
9558,13332034,clas_037809.A09,037809,09
9559,10981962,clas_038705.A05,038705,05
9560,12629064,clas_038356.A01,038356,01
9561,4985462,clas_038469.A21,038469,21
9562,15233276,clas_038303.A10,038303,10
9563,10769912,clas_038671.A04,038671,04
9564,10843788,clas_038512.A28,038512,28
9565,11874930,clas_038217.A10,038217,10
9566,2447520,clas_038190.A21,038190,21
9567,13591690,clas_037808.A05,037808,05
9568,11522776,clas_038737.A15,038737,15
9569,11101630,clas_038449.A05,038449,05
9570,11439496,clas_038474.A06,038474,06
9571,11137888,clas_038626.A09,038626,09
9572,10932094,clas_038711.A17,038711,17
9573,10524860,clas_038524.A33,038524,33
9574,12750500,clas_037833.A09,037833,09
9575,10973076,clas_038650.A07,038650,07
9576,11859164,clas_038399.A07,038399,07
9577,11143194,clas_038653.A01,038653,01
9578,5102588,clas_038606.A32,038606,32
9579,13390700,clas_037694.A02,037694,02
9580,13120754,clas_038355.A04,038355,04
9581,13902858,clas_038338.A17,038338,17
9582,9387382,clas_038552.A32,038552,32
9583,13270694,clas_037769.A14,037769,14
9584,11162104,clas_038611.A00,038611,00
9585,10886468,clas_038746.A04,038746,04
9586,12302436,clas_038189.A08,038189,08
9587,12465750,clas_038283.A18,038283,18
9588,13381724,clas_037678.A01,037678,01
9589,10032010,clas_037658.A06,037658,06
9590,12089550,clas_038329.A18,038329,18
9591,10491486,clas_038751.A18,038751,18
9592,11105646,clas_038704.A20,038704,20
9593,13449070,clas_037678.A00,037678,00
9594,10784508,clas_038727.A13,038727,13
9595,11504376,clas_038646.A18,038646,18
9596,13333058,clas_037680.A07,037680,07
9597,11892970,clas_038379.A19,038379,19
9598,3739366,clas_037843.A01,037843,01
9599,11040472,clas_038618.A19,038618,19
9600,13952796,clas_037675.A11,037675,11
9601,11294972,clas_038710.A06,038710,06
9602,11841378,clas_038384.A01,038384,01
9603,10823548,clas_038558.A10,038558,10
9604,10598638,clas_038458.A02,038458,02
9605,12763890,clas_037773.A15,037773,15
9606,11722986,clas_038518.A10,038518,10
9607,13107038,clas_038676.A12,038676,12
9608,11128382,clas_038705.A16,038705,16
9609,10174488,clas_038549.A17,038549,17
9610,13312478,clas_037813.A22,037813,22
9611,10962604,clas_038642.A15,038642,15
9612,11302546,clas_038544.A07,038544,07
9613,12120112,clas_038209.A14,038209,14
9614,13075360,clas_037788.A06,037788,06
9615,8601836,clas_038666.A14,038666,14
9616,12109728,clas_038095.A05,038095,05
9617,2765694,clas_038083.A21,038083,21
9618,11362216,clas_038173.A10,038173,10
9619,11453494,clas_038461.A21,038461,21
9620,12664174,clas_037815.A18,037815,18
9621,13056738,clas_038320.A15,038320,15
9622,79486224,clas_037856.A02,037856,02
9623,12402326,clas_038277.A17,038277,17
9624,19215432,clas_038729.A12,038729,12
9625,12763596,clas_038346.A09,038346,09
9626,11392748,clas_038577.A10,038577,10
9627,11401468,clas_038561.A01,038561,01
9628,14501784,clas_038337.A08,038337,08
9629,13061232,clas_037847.A06,037847,06
9630,13153502,clas_038342.A11,038342,11
9631,10918466,clas_038464.A13,038464,13
9632,13345296,clas_037780.A16,037780,16
9633,14052836,clas_037746.A00,037746,00
9634,13320198,clas_037698.A08,037698,08
9635,12132974,clas_038118.A03,038118,03
9636,13434394,clas_037703.A03,037703,03
9637,13034360,clas_037745.A10,037745,10
9638,11748534,clas_038397.A05,038397,05
9639,11211796,clas_038452.A00,038452,00
9640,10972590,clas_038716.A12,038716,12
9641,10724828,clas_038638.A05,038638,05
9642,17561818,clas_038072.A13,038072,13
9643,3076484,clas_038562.A41,038562,41
9644,12841262,clas_038225.A06,038225,06
9645,13073160,clas_037831.A03,037831,03
9646,11431330,clas_038211.A04,038211,04
9647,13296604,clas_037683.A02,037683,02
9648,11855398,clas_038434.A01,038434,01
9649,14206884,clas_037744.A16,037744,16
9650,11823468,clas_038388.A02,038388,02
9651,7206594,clas_038401.A20,038401,20
9652,11880360,clas_038422.A05,038422,05
9653,11745662,clas_038385.A04,038385,04
9654,11506600,clas_038393.A19,038393,19
9655,11004056,clas_038523.A15,038523,15
9656,11667130,clas_038196.A05,038196,05
9657,12085348,clas_038341.A02,038341,02
9658,11576182,clas_038385.A02,038385,02
9659,13841198,clas_037685.A01,037685,01
9660,13297370,clas_037714.A17,037714,17
9661,12396448,clas_038218.A06,038218,06
9662,9334686,clas_038666.A23,038666,23
9663,11631662,clas_038603.A22,038603,22
9664,13323284,clas_037829.A19,037829,19
9665,10589704,clas_038554.A05,038554,05
9666,10549990,clas_038614.A08,038614,08
9667,12158228,clas_038094.A17,038094,17
9668,12700864,clas_038218.A08,038218,08
9669,12826702,clas_038074.A10,038074,10
9670,11345984,clas_038173.A20,038173,20
9671,12964354,clas_037807.A18,037807,18
9672,12080622,clas_038606.A06,038606,06
9673,11070744,clas_038608.A28,038608,28
9674,15219410,clas_038352.A00,038352,00
9675,11856450,clas_038437.A17,038437,17
9676,12783244,clas_038076.A02,038076,02
9677,11924346,clas_038390.A01,038390,01
9678,12646274,clas_038307.A02,038307,02
